country,iso3,who_region,date,total_confirmed_cases,total_probable_cases,total_deaths,new_confirmed_cases,new_probable_cases,new_deaths,reference_date_in_num
Denmark,DNK,European Region,2022/9/8,181,0,0,2,0,0,44812
Denmark,DNK,European Region,2022/9/11,181,0,0,0,0,0,44815
Denmark,DNK,European Region,2022/9/13,183,0,0,2,0,0,44817
Denmark,DNK,European Region,2022/9/14,183,0,0,0,0,0,44818
Denmark,DNK,European Region,2022/9/15,183,0,0,0,0,0,44819
Denmark,DNK,European Region,2022/9/16,183,0,0,0,0,0,44820
Denmark,DNK,European Region,2022/9/19,183,0,0,0,0,0,44823
Denmark,DNK,European Region,2022/9/20,183,0,0,0,0,0,44824
Denmark,DNK,European Region,2022/9/21,183,0,0,0,0,0,44825
Denmark,DNK,European Region,2022/9/22,183,0,0,0,0,0,44826
Denmark,DNK,European Region,2022/9/23,183,0,0,0,0,0,44827
Denmark,DNK,European Region,2022/9/26,184,0,0,1,0,0,44830
Denmark,DNK,European Region,2022/9/27,185,0,0,1,0,0,44831
Denmark,DNK,European Region,2022/9/28,185,0,0,0,0,0,44832
Denmark,DNK,European Region,2022/9/29,185,0,0,0,0,0,44833
Denmark,DNK,European Region,2022/9/30,185,0,0,0,0,0,44834
Denmark,DNK,European Region,2022/10/3,185,0,0,0,0,0,44837
Denmark,DNK,European Region,2022/10/4,187,0,0,2,0,0,44838
Denmark,DNK,European Region,2022/10/5,187,0,0,0,0,0,44839
Denmark,DNK,European Region,2022/10/6,187,0,0,0,0,0,44840
Denmark,DNK,European Region,2022/10/7,187,0,0,0,0,0,44841
Denmark,DNK,European Region,2022/10/10,187,0,0,0,0,0,44844
Denmark,DNK,European Region,2022/10/11,189,0,0,2,0,0,44845
Denmark,DNK,European Region,2022/10/12,189,0,0,0,0,0,44846
Denmark,DNK,European Region,2022/10/13,189,0,0,0,0,0,44847
Denmark,DNK,European Region,2022/10/14,189,0,0,0,0,0,44848
Denmark,DNK,European Region,2022/10/17,189,0,0,0,0,0,44851
Denmark,DNK,European Region,2022/10/19,191,0,0,2,0,0,44853
Denmark,DNK,European Region,2022/10/20,191,0,0,0,0,0,44854
Denmark,DNK,European Region,2022/10/21,191,0,0,0,0,0,44855
Denmark,DNK,European Region,2022/10/24,191,0,0,0,0,0,44858
Denmark,DNK,European Region,2022/10/25,191,0,0,0,0,0,44859
Denmark,DNK,European Region,2022/10/26,191,0,0,0,0,0,44860
Estonia,EST,European Region,2022/6/28,1,0,0,1,0,0,44740
Estonia,EST,European Region,2022/7/5,2,0,0,1,0,0,44747
Estonia,EST,European Region,2022/7/11,2,0,0,0,0,0,44753
Estonia,EST,European Region,2022/7/12,2,0,0,0,0,0,44754
Estonia,EST,European Region,2022/7/13,2,0,0,0,0,0,44755
Estonia,EST,European Region,2022/7/14,2,0,0,0,0,0,44756
Estonia,EST,European Region,2022/7/15,2,0,0,0,0,0,44757
Estonia,EST,European Region,2022/7/18,2,0,0,0,0,0,44760
Estonia,EST,European Region,2022/7/19,4,0,0,2,0,0,44761
Estonia,EST,European Region,2022/7/20,4,0,0,0,0,0,44762
Estonia,EST,European Region,2022/7/21,4,0,0,0,0,0,44763
Estonia,EST,European Region,2022/7/22,4,0,0,0,0,0,44764
Estonia,EST,European Region,2022/7/25,4,0,0,0,0,0,44767
Estonia,EST,European Region,2022/7/26,4,0,0,0,0,0,44768
Estonia,EST,European Region,2022/7/27,4,0,0,0,0,0,44769
Estonia,EST,European Region,2022/7/28,5,0,0,1,0,0,44770
Estonia,EST,European Region,2022/7/29,5,0,0,0,0,0,44771
Estonia,EST,European Region,2022/8/1,6,0,0,1,0,0,44774
Estonia,EST,European Region,2022/8/2,8,0,0,2,0,0,44775
Estonia,EST,European Region,2022/8/3,8,0,0,0,0,0,44776
Estonia,EST,European Region,2022/8/4,8,0,0,0,0,0,44777
Estonia,EST,European Region,2022/8/5,9,0,0,1,0,0,44778
Estonia,EST,European Region,2022/8/8,9,0,0,0,0,0,44781
Estonia,EST,European Region,2022/8/9,9,0,0,0,0,0,44782
Estonia,EST,European Region,2022/8/10,9,0,0,0,0,0,44783
Estonia,EST,European Region,2022/8/11,9,0,0,0,0,0,44784
Estonia,EST,European Region,2022/8/12,9,0,0,0,0,0,44785
Estonia,EST,European Region,2022/8/14,9,0,0,0,0,0,44787
Estonia,EST,European Region,2022/8/16,9,0,0,0,0,0,44789
Estonia,EST,European Region,2022/8/17,9,0,0,0,0,0,44790
Estonia,EST,European Region,2022/8/18,9,0,0,0,0,0,44791
Estonia,EST,European Region,2022/8/19,9,0,0,0,0,0,44792
Estonia,EST,European Region,2022/8/22,9,0,0,0,0,0,44795
Estonia,EST,European Region,2022/8/23,10,0,0,1,0,0,44796
Estonia,EST,European Region,2022/8/24,10,0,0,0,0,0,44797
Estonia,EST,European Region,2022/8/25,10,0,0,0,0,0,44798
Estonia,EST,European Region,2022/8/26,10,0,0,0,0,0,44799
Estonia,EST,European Region,2022/8/29,10,0,0,0,0,0,44802
Estonia,EST,European Region,2022/8/30,10,0,0,0,0,0,44803
Estonia,EST,European Region,2022/8/31,10,0,0,0,0,0,44804
Estonia,EST,European Region,2022/9/1,10,0,0,0,0,0,44805
Estonia,EST,European Region,2022/9/4,10,0,0,0,0,0,44808
Estonia,EST,European Region,2022/9/6,10,0,0,0,0,0,44810
Estonia,EST,European Region,2022/9/7,10,0,0,0,0,0,44811
Estonia,EST,European Region,2022/9/8,10,0,0,0,0,0,44812
Estonia,EST,European Region,2022/9/11,10,0,0,0,0,0,44815
Estonia,EST,European Region,2022/9/13,11,0,0,1,0,0,44817
Estonia,EST,European Region,2022/9/14,11,0,0,0,0,0,44818
Estonia,EST,European Region,2022/9/15,11,0,0,0,0,0,44819
Estonia,EST,European Region,2022/9/16,11,0,0,0,0,0,44820
Estonia,EST,European Region,2022/9/19,11,0,0,0,0,0,44823
Estonia,EST,European Region,2022/9/20,11,0,0,0,0,0,44824
Estonia,EST,European Region,2022/9/21,11,0,0,0,0,0,44825
Estonia,EST,European Region,2022/9/22,11,0,0,0,0,0,44826
Estonia,EST,European Region,2022/9/23,11,0,0,0,0,0,44827
Estonia,EST,European Region,2022/9/26,11,0,0,0,0,0,44830
Estonia,EST,European Region,2022/9/27,11,0,0,0,0,0,44831
Estonia,EST,European Region,2022/9/28,11,0,0,0,0,0,44832
Estonia,EST,European Region,2022/9/29,11,0,0,0,0,0,44833
Estonia,EST,European Region,2022/9/30,11,0,0,0,0,0,44834
Estonia,EST,European Region,2022/10/3,11,0,0,0,0,0,44837
Estonia,EST,European Region,2022/10/4,11,0,0,0,0,0,44838
Estonia,EST,European Region,2022/10/5,11,0,0,0,0,0,44839
Estonia,EST,European Region,2022/10/6,11,0,0,0,0,0,44840
Estonia,EST,European Region,2022/10/7,11,0,0,0,0,0,44841
Estonia,EST,European Region,2022/10/10,11,0,0,0,0,0,44844
Estonia,EST,European Region,2022/10/11,11,0,0,0,0,0,44845
Estonia,EST,European Region,2022/10/12,11,0,0,0,0,0,44846
Estonia,EST,European Region,2022/10/13,11,0,0,0,0,0,44847
Estonia,EST,European Region,2022/10/14,11,0,0,0,0,0,44848
Estonia,EST,European Region,2022/10/17,11,0,0,0,0,0,44851
Estonia,EST,European Region,2022/10/19,11,0,0,0,0,0,44853
Estonia,EST,European Region,2022/10/20,11,0,0,0,0,0,44854
Estonia,EST,European Region,2022/10/21,11,0,0,0,0,0,44855
Estonia,EST,European Region,2022/10/24,11,0,0,0,0,0,44858
Estonia,EST,European Region,2022/10/25,11,0,0,0,0,0,44859
Estonia,EST,European Region,2022/10/26,11,0,0,0,0,0,44860
Finland,FIN,European Region,2022/5/20,1,0,0,1,0,0,44701
Finland,FIN,European Region,2022/5/27,1,0,0,0,0,0,44708
Finland,FIN,European Region,2022/6/1,1,0,0,0,0,0,44713
Finland,FIN,European Region,2022/6/3,2,0,0,1,0,0,44715
Finland,FIN,European Region,2022/6/7,2,0,0,0,0,0,44719
Finland,FIN,European Region,2022/6/8,2,0,0,0,0,0,44720
Finland,FIN,European Region,2022/6/9,2,0,0,0,0,0,44721
Finland,FIN,European Region,2022/6/10,2,0,0,0,0,0,44722
Finland,FIN,European Region,2022/6/13,2,0,0,0,0,0,44725
Finland,FIN,European Region,2022/6/14,3,0,0,1,0,0,44726
Finland,FIN,European Region,2022/6/20,4,0,0,1,0,0,44732
Finland,FIN,European Region,2022/7/4,10,0,0,6,0,0,44746
Finland,FIN,European Region,2022/7/7,13,0,0,3,0,0,44749
Finland,FIN,European Region,2022/7/11,13,0,0,0,0,0,44753
Finland,FIN,European Region,2022/7/12,13,0,0,0,0,0,44754
Finland,FIN,European Region,2022/7/13,13,0,0,0,0,0,44755
Finland,FIN,European Region,2022/7/14,13,0,0,0,0,0,44756
Finland,FIN,European Region,2022/7/15,13,0,0,0,0,0,44757
Finland,FIN,European Region,2022/7/18,13,0,0,0,0,0,44760
Finland,FIN,European Region,2022/7/19,13,0,0,0,0,0,44761
Finland,FIN,European Region,2022/7/20,13,0,0,0,0,0,44762
Finland,FIN,European Region,2022/7/21,13,0,0,0,0,0,44763
Finland,FIN,European Region,2022/7/22,13,0,0,0,0,0,44764
Finland,FIN,European Region,2022/7/25,13,0,0,0,0,0,44767
Finland,FIN,European Region,2022/7/26,17,0,0,4,0,0,44768
Finland,FIN,European Region,2022/7/27,17,0,0,0,0,0,44769
Finland,FIN,European Region,2022/7/28,17,0,0,0,0,0,44770
Finland,FIN,European Region,2022/7/29,17,0,0,0,0,0,44771
Finland,FIN,European Region,2022/8/1,17,0,0,0,0,0,44774
Finland,FIN,European Region,2022/8/2,20,0,0,3,0,0,44775
Finland,FIN,European Region,2022/8/3,20,0,0,0,0,0,44776
Finland,FIN,European Region,2022/8/4,20,0,0,0,0,0,44777
Finland,FIN,European Region,2022/8/5,22,0,0,2,0,0,44778
Finland,FIN,European Region,2022/8/8,22,0,0,0,0,0,44781
Finland,FIN,European Region,2022/8/9,22,0,0,0,0,0,44782
Finland,FIN,European Region,2022/8/10,22,0,0,0,0,0,44783
Finland,FIN,European Region,2022/8/11,22,0,0,0,0,0,44784
Finland,FIN,European Region,2022/8/12,22,0,0,0,0,0,44785
Finland,FIN,European Region,2022/8/14,22,0,0,0,0,0,44787
Finland,FIN,European Region,2022/8/16,22,0,0,0,0,0,44789
Finland,FIN,European Region,2022/8/17,22,0,0,0,0,0,44790
Finland,FIN,European Region,2022/8/18,22,0,0,0,0,0,44791
Finland,FIN,European Region,2022/8/19,22,0,0,0,0,0,44792
Finland,FIN,European Region,2022/8/22,22,0,0,0,0,0,44795
Finland,FIN,European Region,2022/8/23,22,0,0,0,0,0,44796
Finland,FIN,European Region,2022/8/24,22,0,0,0,0,0,44797
Finland,FIN,European Region,2022/8/25,22,0,0,0,0,0,44798
Finland,FIN,European Region,2022/8/26,22,0,0,0,0,0,44799
Finland,FIN,European Region,2022/8/29,22,0,0,0,0,0,44802
Finland,FIN,European Region,2022/8/30,22,0,0,0,0,0,44803
Finland,FIN,European Region,2022/8/31,22,0,0,0,0,0,44804
Finland,FIN,European Region,2022/9/1,24,0,0,2,0,0,44805
Finland,FIN,European Region,2022/9/4,24,0,0,0,0,0,44808
Finland,FIN,European Region,2022/9/6,30,0,0,6,0,0,44810
Finland,FIN,European Region,2022/9/7,30,0,0,0,0,0,44811
Finland,FIN,European Region,2022/9/8,33,0,0,3,0,0,44812
Finland,FIN,European Region,2022/9/11,33,0,0,0,0,0,44815
Finland,FIN,European Region,2022/9/13,33,0,0,0,0,0,44817
Finland,FIN,European Region,2022/9/14,33,0,0,0,0,0,44818
Finland,FIN,European Region,2022/9/15,33,0,0,0,0,0,44819
Finland,FIN,European Region,2022/9/16,33,0,0,0,0,0,44820
Finland,FIN,European Region,2022/9/19,33,0,0,0,0,0,44823
Finland,FIN,European Region,2022/9/20,33,0,0,0,0,0,44824
Finland,FIN,European Region,2022/9/21,33,0,0,0,0,0,44825
Finland,FIN,European Region,2022/9/22,33,0,0,0,0,0,44826
Finland,FIN,European Region,2022/9/23,33,0,0,0,0,0,44827
Finland,FIN,European Region,2022/9/26,33,0,0,0,0,0,44830
Finland,FIN,European Region,2022/9/27,40,0,0,7,0,0,44831
Finland,FIN,European Region,2022/9/28,40,0,0,0,0,0,44832
Finland,FIN,European Region,2022/9/29,40,0,0,0,0,0,44833
Finland,FIN,European Region,2022/9/30,40,0,0,0,0,0,44834
Finland,FIN,European Region,2022/10/3,40,0,0,0,0,0,44837
Finland,FIN,European Region,2022/10/4,40,0,0,0,0,0,44838
Finland,FIN,European Region,2022/10/5,40,0,0,0,0,0,44839
Finland,FIN,European Region,2022/10/6,40,0,0,0,0,0,44840
Finland,FIN,European Region,2022/10/7,40,0,0,0,0,0,44841
Finland,FIN,European Region,2022/10/10,41,0,0,1,0,0,44844
Finland,FIN,European Region,2022/10/11,41,0,0,0,0,0,44845
Finland,FIN,European Region,2022/10/12,41,0,0,0,0,0,44846
Finland,FIN,European Region,2022/10/13,41,0,0,0,0,0,44847
Finland,FIN,European Region,2022/10/14,41,0,0,0,0,0,44848
Finland,FIN,European Region,2022/10/17,41,0,0,0,0,0,44851
Finland,FIN,European Region,2022/10/19,41,0,0,0,0,0,44853
Finland,FIN,European Region,2022/10/20,41,0,0,0,0,0,44854
Finland,FIN,European Region,2022/10/21,41,0,0,0,0,0,44855
Finland,FIN,European Region,2022/10/24,41,0,0,0,0,0,44858
Finland,FIN,European Region,2022/10/25,41,0,0,0,0,0,44859
Finland,FIN,European Region,2022/10/26,41,0,0,0,0,0,44860
France,FRA,European Region,2022/5/19,0,0,0,0,0,0,44700
France,FRA,European Region,2022/5/20,1,0,0,1,0,0,44701
France,FRA,European Region,2022/5/24,3,0,0,2,0,0,44705
France,FRA,European Region,2022/5/25,5,0,0,2,0,0,44706
France,FRA,European Region,2022/5/26,7,0,0,2,0,0,44707
France,FRA,European Region,2022/5/30,16,0,0,9,0,0,44711
France,FRA,European Region,2022/5/31,17,0,0,1,0,0,44712
France,FRA,European Region,2022/6/2,33,0,0,16,0,0,44714
France,FRA,European Region,2022/6/4,51,0,0,18,0,0,44716
France,FRA,European Region,2022/6/7,66,0,0,15,0,0,44719
France,FRA,European Region,2022/6/8,66,0,0,0,0,0,44720
France,FRA,European Region,2022/6/9,66,0,0,0,0,0,44721
France,FRA,European Region,2022/6/10,91,0,0,25,0,0,44722
France,FRA,European Region,2022/6/13,91,0,0,0,0,0,44725
France,FRA,European Region,2022/6/14,125,0,0,34,0,0,44726
France,FRA,European Region,2022/6/16,183,0,0,58,0,0,44728
France,FRA,European Region,2022/6/21,277,0,0,94,0,0,44733
France,FRA,European Region,2022/6/23,330,0,0,53,0,0,44735
France,FRA,European Region,2022/6/28,440,0,0,110,0,0,44740
France,FRA,European Region,2022/6/30,498,0,0,58,0,0,44742
France,FRA,European Region,2022/7/5,577,0,0,79,0,0,44747
France,FRA,European Region,2022/7/10,721,0,0,144,0,0,44752
France,FRA,European Region,2022/7/11,721,0,0,0,0,0,44753
France,FRA,European Region,2022/7/12,721,0,0,0,0,0,44754
France,FRA,European Region,2022/7/13,721,0,0,0,0,0,44755
France,FRA,European Region,2022/7/14,912,0,0,191,0,0,44756
France,FRA,European Region,2022/7/15,912,0,0,0,0,0,44757
France,FRA,European Region,2022/7/18,912,0,0,0,0,0,44760
France,FRA,European Region,2022/7/19,912,0,0,0,0,0,44761
France,FRA,European Region,2022/7/20,912,0,0,0,0,0,44762
France,FRA,European Region,2022/7/21,1453,0,0,541,0,0,44763
France,FRA,European Region,2022/7/22,1453,0,0,0,0,0,44764
France,FRA,European Region,2022/7/25,1567,0,0,114,0,0,44767
France,FRA,European Region,2022/7/26,1567,0,0,0,0,0,44768
France,FRA,European Region,2022/7/27,1567,0,0,0,0,0,44769
France,FRA,European Region,2022/7/28,1837,0,0,270,0,0,44770
France,FRA,European Region,2022/7/29,1837,0,0,0,0,0,44771
France,FRA,European Region,2022/8/1,1955,0,0,118,0,0,44774
France,FRA,European Region,2022/8/2,2054,0,0,99,0,0,44775
France,FRA,European Region,2022/8/3,2054,0,0,0,0,0,44776
France,FRA,European Region,2022/8/4,2239,0,0,185,0,0,44777
France,FRA,European Region,2022/8/5,2239,0,0,0,0,0,44778
France,FRA,European Region,2022/8/8,2423,0,0,184,0,0,44781
France,FRA,European Region,2022/8/9,2423,0,0,0,0,0,44782
France,FRA,European Region,2022/8/10,2423,0,0,0,0,0,44783
France,FRA,European Region,2022/8/11,2601,0,0,178,0,0,44784
France,FRA,European Region,2022/8/12,2601,0,0,0,0,0,44785
France,FRA,European Region,2022/8/14,2673,0,0,72,0,0,44787
France,FRA,European Region,2022/8/16,2673,0,0,0,0,0,44789
France,FRA,European Region,2022/8/17,2749,0,0,76,0,0,44790
France,FRA,European Region,2022/8/18,2749,0,0,0,0,0,44791
France,FRA,European Region,2022/8/19,2889,0,0,140,0,0,44792
France,FRA,European Region,2022/8/22,2889,0,0,0,0,0,44795
France,FRA,European Region,2022/8/23,2889,0,0,0,0,0,44796
France,FRA,European Region,2022/8/24,2889,0,0,0,0,0,44797
France,FRA,European Region,2022/8/25,2889,0,0,0,0,0,44798
France,FRA,European Region,2022/8/26,3421,0,0,532,0,0,44799
France,FRA,European Region,2022/8/29,3421,0,0,0,0,0,44802
France,FRA,European Region,2022/8/30,3421,0,0,0,0,0,44803
France,FRA,European Region,2022/8/31,3547,0,0,126,0,0,44804
France,FRA,European Region,2022/9/1,3558,0,0,11,0,0,44805
France,FRA,European Region,2022/9/4,3646,0,0,88,0,0,44808
France,FRA,European Region,2022/9/6,3646,0,0,0,0,0,44810
France,FRA,European Region,2022/9/7,3720,0,0,74,0,0,44811
France,FRA,European Region,2022/9/8,3721,0,0,1,0,0,44812
France,FRA,European Region,2022/9/11,3785,0,0,64,0,0,44815
France,FRA,European Region,2022/9/13,3785,0,0,0,0,0,44817
France,FRA,European Region,2022/9/14,3833,0,0,48,0,0,44818
France,FRA,European Region,2022/9/15,3833,0,0,0,0,0,44819
France,FRA,European Region,2022/9/16,3898,0,0,65,0,0,44820
France,FRA,European Region,2022/9/19,3898,0,0,0,0,0,44823
France,FRA,European Region,2022/9/20,3898,0,0,0,0,0,44824
France,FRA,European Region,2022/9/21,3943,0,0,45,0,0,44825
France,FRA,European Region,2022/9/22,3943,0,0,0,0,0,44826
France,FRA,European Region,2022/9/23,3943,0,0,0,0,0,44827
France,FRA,European Region,2022/9/26,3970,0,0,27,0,0,44830
France,FRA,European Region,2022/9/27,3970,0,0,0,0,0,44831
France,FRA,European Region,2022/9/28,3970,0,0,0,0,0,44832
France,FRA,European Region,2022/9/29,3999,0,0,29,0,0,44833
France,FRA,European Region,2022/9/30,3999,0,0,0,0,0,44834
France,FRA,European Region,2022/10/3,3999,0,0,0,0,0,44837
France,FRA,European Region,2022/10/4,3999,0,0,0,0,0,44838
France,FRA,European Region,2022/10/5,3999,0,0,0,0,0,44839
France,FRA,European Region,2022/10/6,4043,0,0,44,0,0,44840
France,FRA,European Region,2022/10/7,4043,0,0,0,0,0,44841
France,FRA,European Region,2022/10/10,4043,0,0,0,0,0,44844
France,FRA,European Region,2022/10/11,4043,0,0,0,0,0,44845
France,FRA,European Region,2022/10/12,4043,0,0,0,0,0,44846
France,FRA,European Region,2022/10/13,4064,0,0,21,0,0,44847
France,FRA,European Region,2022/10/14,4064,0,0,0,0,0,44848
France,FRA,European Region,2022/10/17,4064,0,0,0,0,0,44851
France,FRA,European Region,2022/10/19,4084,0,0,20,0,0,44853
France,FRA,European Region,2022/10/20,4084,0,0,0,0,0,44854
France,FRA,European Region,2022/10/21,4084,0,0,0,0,0,44855
France,FRA,European Region,2022/10/24,4084,0,0,0,0,0,44858
France,FRA,European Region,2022/10/25,4084,0,0,0,0,0,44859
France,FRA,European Region,2022/10/26,4094,0,0,10,0,0,44860
Georgia,GEO,European Region,2022/6/15,1,0,0,1,0,0,44727
Georgia,GEO,European Region,2022/7/11,1,0,0,0,0,0,44753
Georgia,GEO,European Region,2022/7/12,1,0,0,0,0,0,44754
Georgia,GEO,European Region,2022/7/13,1,0,0,0,0,0,44755
Georgia,GEO,European Region,2022/7/14,1,0,0,0,0,0,44756
Georgia,GEO,European Region,2022/7/15,1,0,0,0,0,0,44757
Georgia,GEO,European Region,2022/7/18,1,0,0,0,0,0,44760
Georgia,GEO,European Region,2022/7/19,1,0,0,0,0,0,44761
Georgia,GEO,European Region,2022/7/20,1,0,0,0,0,0,44762
Georgia,GEO,European Region,2022/7/21,1,0,0,0,0,0,44763
Georgia,GEO,European Region,2022/7/22,1,0,0,0,0,0,44764
Georgia,GEO,European Region,2022/7/25,1,0,0,0,0,0,44767
Georgia,GEO,European Region,2022/7/26,1,0,0,0,0,0,44768
Georgia,GEO,European Region,2022/7/27,1,0,0,0,0,0,44769
Georgia,GEO,European Region,2022/7/28,1,0,0,0,0,0,44770
Georgia,GEO,European Region,2022/7/29,1,0,0,0,0,0,44771
Georgia,GEO,European Region,2022/8/1,1,0,0,0,0,0,44774
Georgia,GEO,European Region,2022/8/2,1,0,0,0,0,0,44775
Georgia,GEO,European Region,2022/8/3,1,0,0,0,0,0,44776
Georgia,GEO,European Region,2022/8/4,1,0,0,0,0,0,44777
Georgia,GEO,European Region,2022/8/5,1,0,0,0,0,0,44778
Georgia,GEO,European Region,2022/8/8,1,0,0,0,0,0,44781
Georgia,GEO,European Region,2022/8/9,1,0,0,0,0,0,44782
Georgia,GEO,European Region,2022/8/10,1,0,0,0,0,0,44783
Georgia,GEO,European Region,2022/8/11,1,0,0,0,0,0,44784
Georgia,GEO,European Region,2022/8/12,1,0,0,0,0,0,44785
Georgia,GEO,European Region,2022/8/14,1,0,0,0,0,0,44787
Georgia,GEO,European Region,2022/8/16,1,0,0,0,0,0,44789
Georgia,GEO,European Region,2022/8/17,2,0,0,1,0,0,44790
Georgia,GEO,European Region,2022/8/18,2,0,0,0,0,0,44791
Georgia,GEO,European Region,2022/8/19,2,0,0,0,0,0,44792
Georgia,GEO,European Region,2022/8/22,2,0,0,0,0,0,44795
Georgia,GEO,European Region,2022/8/23,2,0,0,0,0,0,44796
Georgia,GEO,European Region,2022/8/24,2,0,0,0,0,0,44797
Georgia,GEO,European Region,2022/8/25,2,0,0,0,0,0,44798
Georgia,GEO,European Region,2022/8/26,2,0,0,0,0,0,44799
Georgia,GEO,European Region,2022/8/29,2,0,0,0,0,0,44802
Georgia,GEO,European Region,2022/8/30,2,0,0,0,0,0,44803
Georgia,GEO,European Region,2022/8/31,2,0,0,0,0,0,44804
Georgia,GEO,European Region,2022/9/1,2,0,0,0,0,0,44805
Georgia,GEO,European Region,2022/9/4,2,0,0,0,0,0,44808
Georgia,GEO,European Region,2022/9/6,2,0,0,0,0,0,44810
Georgia,GEO,European Region,2022/9/7,2,0,0,0,0,0,44811
Georgia,GEO,European Region,2022/9/8,2,0,0,0,0,0,44812
Georgia,GEO,European Region,2022/9/11,2,0,0,0,0,0,44815
Georgia,GEO,European Region,2022/9/13,2,0,0,0,0,0,44817
Georgia,GEO,European Region,2022/9/14,2,0,0,0,0,0,44818
Georgia,GEO,European Region,2022/9/15,2,0,0,0,0,0,44819
Georgia,GEO,European Region,2022/9/16,2,0,0,0,0,0,44820
Georgia,GEO,European Region,2022/9/19,2,0,0,0,0,0,44823
Georgia,GEO,European Region,2022/9/20,2,0,0,0,0,0,44824
Georgia,GEO,European Region,2022/9/21,2,0,0,0,0,0,44825
Georgia,GEO,European Region,2022/9/22,2,0,0,0,0,0,44826
Georgia,GEO,European Region,2022/9/23,2,0,0,0,0,0,44827
Georgia,GEO,European Region,2022/9/26,2,0,0,0,0,0,44830
Georgia,GEO,European Region,2022/9/27,2,0,0,0,0,0,44831
Georgia,GEO,European Region,2022/9/28,2,0,0,0,0,0,44832
Georgia,GEO,European Region,2022/9/29,2,0,0,0,0,0,44833
Georgia,GEO,European Region,2022/9/30,2,0,0,0,0,0,44834
Georgia,GEO,European Region,2022/10/3,2,0,0,0,0,0,44837
Georgia,GEO,European Region,2022/10/4,2,0,0,0,0,0,44838
Georgia,GEO,European Region,2022/10/5,2,0,0,0,0,0,44839
Georgia,GEO,European Region,2022/10/6,2,0,0,0,0,0,44840
Georgia,GEO,European Region,2022/10/7,2,0,0,0,0,0,44841
Georgia,GEO,European Region,2022/10/10,2,0,0,0,0,0,44844
Georgia,GEO,European Region,2022/10/11,2,0,0,0,0,0,44845
Georgia,GEO,European Region,2022/10/12,2,0,0,0,0,0,44846
Georgia,GEO,European Region,2022/10/13,2,0,0,0,0,0,44847
Georgia,GEO,European Region,2022/10/14,2,0,0,0,0,0,44848
Georgia,GEO,European Region,2022/10/17,2,0,0,0,0,0,44851
Georgia,GEO,European Region,2022/10/19,2,0,0,0,0,0,44853
Georgia,GEO,European Region,2022/10/20,2,0,0,0,0,0,44854
Georgia,GEO,European Region,2022/10/21,2,0,0,0,0,0,44855
Georgia,GEO,European Region,2022/10/24,2,0,0,0,0,0,44858
Georgia,GEO,European Region,2022/10/25,2,0,0,0,0,0,44859
Georgia,GEO,European Region,2022/10/26,2,0,0,0,0,0,44860
Germany,DEU,European Region,2022/5/20,1,0,0,1,0,0,44701
Germany,DEU,European Region,2022/5/22,3,0,0,2,0,0,44703
Germany,DEU,European Region,2022/5/23,4,0,0,1,0,0,44704
Germany,DEU,European Region,2022/5/24,6,0,0,2,0,0,44705
Germany,DEU,European Region,2022/5/25,10,0,0,4,0,0,44706
Germany,DEU,European Region,2022/5/27,15,0,0,5,0,0,44708
Germany,DEU,European Region,2022/5/30,21,0,0,6,0,0,44711
Germany,DEU,European Region,2022/5/31,33,0,0,12,0,0,44712
Germany,DEU,European Region,2022/6/1,44,0,0,11,0,0,44713
Germany,DEU,European Region,2022/6/2,57,0,0,13,0,0,44714
Germany,DEU,European Region,2022/6/3,65,0,0,8,0,0,44715
Germany,DEU,European Region,2022/6/7,80,0,0,15,0,0,44719
Germany,DEU,European Region,2022/6/8,113,0,0,33,0,0,44720
Germany,DEU,European Region,2022/6/9,131,0,0,18,0,0,44721
Germany,DEU,European Region,2022/6/10,165,0,0,34,0,0,44722
Germany,DEU,European Region,2022/6/13,189,0,0,24,0,0,44725
Germany,DEU,European Region,2022/6/14,229,0,0,40,0,0,44726
Germany,DEU,European Region,2022/6/15,263,0,0,34,0,0,44727
Germany,DEU,European Region,2022/6/16,305,0,0,42,0,0,44728
Germany,DEU,European Region,2022/6/17,338,0,0,33,0,0,44729
Germany,DEU,European Region,2022/6/20,412,0,0,74,0,0,44732
Germany,DEU,European Region,2022/6/21,469,0,0,57,0,0,44733
Germany,DEU,European Region,2022/6/22,521,0,0,52,0,0,44734
Germany,DEU,European Region,2022/6/23,592,0,0,71,0,0,44735
Germany,DEU,European Region,2022/6/24,676,0,0,84,0,0,44736
Germany,DEU,European Region,2022/6/27,765,0,0,89,0,0,44739
Germany,DEU,European Region,2022/6/28,838,0,0,73,0,0,44740
Germany,DEU,European Region,2022/6/29,874,0,0,36,0,0,44741
Germany,DEU,European Region,2022/6/30,969,0,0,95,0,0,44742
Germany,DEU,European Region,2022/7/1,1054,0,0,85,0,0,44743
Germany,DEU,European Region,2022/7/4,1141,0,0,87,0,0,44746
Germany,DEU,European Region,2022/7/5,1242,0,0,101,0,0,44747
Germany,DEU,European Region,2022/7/6,1304,0,0,62,0,0,44748
Germany,DEU,European Region,2022/7/7,1385,0,0,81,0,0,44749
Germany,DEU,European Region,2022/7/10,1490,0,0,105,0,0,44752
Germany,DEU,European Region,2022/7/11,1556,0,0,66,0,0,44753
Germany,DEU,European Region,2022/7/12,1636,0,0,80,0,0,44754
Germany,DEU,European Region,2022/7/13,1694,0,0,58,0,0,44755
